tracking_id	FUNCTION	Sample_10.1_0	Sample_10.2_0	Sample_20.1_0	Sample_20.2_0	Sample_0.1_0	Sample_0.2_0
HWER_07818	Similar to SPBC1271.10c: Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.279585	0.279359	0.497116	0.382882	0.668417	0.203965
HWER_07819	Similar to nagX: 3-hydroxybenzoate 6-hydroxylase (Polaromonas naphthalenivorans (strain CJ2))	1.40543	1.47409	1.92022	1.82279	0.883838	0.761234
HWER_07820	Protein of unknown function	2.37677	3.0495	4.83517	4.75211	12.8565	9.38326
HWER_07821	Similar to Postn: Periostin (Mus musculus)	0.912725	1.30938	1.6366	1.64498	9.12734	4.78333
HWER_07822	Similar to INSIG2: Insulin-induced gene 2 protein (Callithrix jacchus)	17.489	17.6732	12.2348	11.3208	19.2882	19.1519
HWER_07823	Similar to ytm1: Ribosome biogenesis protein ytm1 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	9.85497	10.5032	13.2173	13.1748	51.5922	37.934
HWER_07824	Similar to NCU04071: Carboxy-cis%2Ccis-muconate cyclase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	6.93946	7.17776	7.57178	6.83381	15.6091	12.4443
HWER_07825	Protein of unknown function	18.5568	22.0405	17.899	16.6252	27.413	18.7616
HWER_07826	Similar to URA6: Uridylate kinase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.761281	0.625778	0.829236	0.775764	1.29312	1.71095
HWER_07827	Protein of unknown function	0.506584	0.477011	0.444126	0.397343	0	0.41745
HWER_07828	Similar to pan1: Actin cytoskeleton-regulatory complex protein pan1 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	35.5821	32.1603	22.4991	23.2401	25.0581	28.8565
HWER_07829	Protein of unknown function	0.897603	0.676805	0.859513	1.04658	0.292267	0.818876
HWER_07830	Protein of unknown function	8.54663	8.87207	10.0257	9.53669	9.13098	9.9273
HWER_07831	Protein of unknown function	0	0	0	0	0	0
HWER_07832	Protein of unknown function	173.393	114.057	152.793	132.006	25.8306	21.1656
HWER_07833	Protein of unknown function	178.681	128.658	157.212	178.663	36.3041	28.7601
HWER_07834	Similar to vbs: Versicolorin B synthase (Aspergillus parasiticus)	7.96946	9.57335	8.84243	8.76843	17.9038	15.1771
HWER_07835	Protein of unknown function	3.63269	3.80409	3.89032	3.27573	6.65589	4.44142
HWER_07836	Similar to melC2: Tyrosinase (Streptomyces antibioticus)	3.95523	4.70603	6.50222	5.88368	6.3841	5.59675
HWER_07837	Similar to itr1: Myo-inositol transporter 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	12.4506	16.8429	35.3248	44.519	3.752	3.58295
HWER_07838	Similar to cpdS: Carboxypeptidase cpdS (Aspergillus phoenicis)	8.33686	8.37539	10.1687	11.139	16.848	18.7648
HWER_07839	Protein of unknown function	0.187183	0.209958	0.160873	0.25515	6.09519	5.35087
HWER_07840	Similar to nhm1: m7GpppX diphosphatase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.98574	11.4831	16.7292	16.2962	21.6961	24.7233
HWER_07841	Similar to Pold4: DNA polymerase delta subunit 4 (Mus musculus)	38.1948	43.4846	34.8577	39.5709	127.097	113.931
HWER_07842	Similar to lad: L-arabinitol 4-dehydrogenase (Talaromyces emersonii)	17.0299	17.9387	30.2991	30.8674	7.67348	11.5337
HWER_07843	Protein of unknown function	2.5405	5.05947	2.11872	3.11226	2.66967	7.2033
HWER_07844	Similar to BUB3.2: Mitotic checkpoint protein BUB3.2 (Arabidopsis thaliana)	8.39813	9.47587	10.9349	7.80456	11.9226	10.1729
HWER_07845	Similar to SPAC144.07c: GPN-loop GTPase 2 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	11.5172	11.4028	12.8989	12.603	5.18942	4.94329
HWER_07846	Similar to GPR1: G protein-coupled receptor GPR1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	1.35347	1.39568	1.09511	0.924987	0.0702531	0.519936
HWER_07847	Similar to SUN5: SUN domain-containing protein 5 (Homo sapiens)	4.01211	4.5093	6.67224	6.28334	1.62134	1.83513
HWER_07848	Similar to GAL10: Bifunctional protein GAL10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	68.526	64.5312	60.4283	59.294	122.896	112.486
HWER_07849	Similar to rco-3: Probable glucose transporter rco-3 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	1.31258	1.41619	2.16018	2.35795	2.18543	3.36759
HWER_07850	Similar to SPBC887.17: Putative xanthine/uracil permease C887.17 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	20.3215	22.2285	22.5297	21.1802	57.809	47.6857
HWER_07851	Similar to AFUA_4G09580: Major allergen Asp f 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	0.991895	1.45474	120.172	234.64	1.07127	0.220051
HWER_07852	Similar to zrt1: Zinc-regulated transporter 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.642334	0.98099	69.1122	124.782	1.73104	1.55257
HWER_07853	Similar to kei1: Inositol phoshorylceramide synthase regulatory subunit kei1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	32.6558	34.9745	35.533	35.5397	132.163	117.231
HWER_07854	Similar to amy3: Alpha-amylase A type-3 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	50.7482	51.3114	63.1159	66.4609	83.3565	81.6132
HWER_07855	Similar to IPP1: Inorganic pyrophosphatase (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))	0.582949	0.84169	1.31098	1.69091	0.716561	0.457782
HWER_07856	Similar to APO1: Aromatic peroxygenase (Agrocybe aegerita)	1.63025	1.89011	2.43093	2.86052	4.39318	2.50609
HWER_07857	Similar to elp4: Elongator complex protein 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.345023	0.263168	0.183781	0.26544	0.0152307	0.0213679
HWER_07858	Protein of unknown function	4.25038	4.6646	6.34508	5.78505	12.6596	8.47927
HWER_07859	Similar to Rab6b: Ras-related protein Rab-6B (Mus musculus)	25.6931	29.4419	34.6972	36.8872	31.7988	26.7382
HWER_07860	Similar to SPAC22F8.09: Uncharacterized protein C22F8.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.70047	9.54735	19.8759	18.6139	46.6429	31.3454
HWER_07861	Protein of unknown function	0	0	0	0	0	0
HWER_07862	Similar to ssb2: Replication factor A protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	46.1165	41.5273	46.5529	52.203	52.0017	66.3911
HWER_07863	Similar to DDB1: DNA damage-binding protein 1 (Solanum lycopersicum)	21.1543	20.037	20.8915	20.7169	13.8168	12.9828
HWER_07864	Protein of unknown function	1.99429	2.38168	3.64757	3.46792	5.71521	9.2276
HWER_07865	Similar to SPAC521.03: Uncharacterized oxidoreductase C521.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	35.6302	36.9801	54.9307	56.9966	24.7457	31.1161
HWER_07866	Protein of unknown function	0.224733	0.294173	0.454606	0.594319	0	0.524815
HWER_07867	Similar to ZTA1: Probable quinone oxidoreductase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	36.1962	41.4303	64.8795	67.0223	17.9506	32.4304
HWER_07868	Similar to SUGCT: Succinate--hydroxymethylglutarate CoA-transferase (Homo sapiens)	7.73133	8.88816	5.76809	6.03775	15.0752	27.4342
HWER_07869	Protein of unknown function	1.99493	1.39459	2.78271	0.831135	0	0
HWER_07870	Similar to arb1: Argonaute-binding protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.22883	5.73516	7.91568	6.17952	2.0927	2.09262
HWER_07871	Similar to exo84: Exocyst complex component exo84 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	17.1069	14.9575	15.8499	15.0635	6.31451	10.015
HWER_07872	Similar to tom20: Mitochondrial import receptor subunit tom20 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	80.6046	86.8684	101.414	106.088	211.035	203.85
HWER_07873	Similar to TAD3: tRNA-specific adenosine deaminase subunit TAD3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	8.54797	8.87	15.9645	13.5356	6.48087	8.20343
HWER_07874	Similar to seb1: Rpb7-binding protein seb1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.11813	10.7423	9.91795	9.14883	20.877	13.3209
HWER_07875	Similar to citA: Citrate synthase%2C mitochondrial (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	343.054	298.339	273.884	255.339	256.686	272.294
HWER_07876	Similar to YHM2: Mitochondrial DNA replication protein YHM2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	167.365	188.095	193.276	232.665	373.907	370.647
HWER_07877	Similar to SPAC19G12.09: NAD/NADP-dependent indole-3-acetaldehyde reductase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	24.5168	23.4507	21.2701	22.6277	34.5721	36.7996
HWER_07878	Similar to clr3: Histone deacetylase clr3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	3.4724	4.72923	7.36992	7.46805	10.868	9.96324
HWER_07879	Similar to lamA: Putative urea carboxylase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	1.62367	1.9716	3.00663	2.62184	2.24012	1.94501
HWER_07880	Similar to lamB: Lactam utilization protein lamB (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	2.5956	2.53761	2.733	2.31802	2.16277	1.94006
HWER_07881	Protein of unknown function	1.09108	0.981066	5.17058	5.29017	2.93569	1.33843
HWER_07882	Protein of unknown function	0.854708	0.733966	0.716271	0.766455	5.41415	5.12131
HWER_07883	Similar to TMA64: Translation machinery-associated protein 64 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	18.4499	17.5157	19.5867	17.8675	8.45074	9.66023
HWER_07884	Similar to nuo78: NADH-ubiquinone oxidoreductase 78 kDa subunit%2C mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	161.758	166.377	108.893	107.235	141.833	161.333
HWER_07885	Similar to rvb2: RuvB-like helicase 2 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	45.2351	44.8411	40.5515	44.0371	31.8556	43.8198
HWER_07886	Similar to thi9: Thiamine transporter thi9 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	14.6044	13.7834	10.7567	14.1358	6.39004	6.6525
HWER_07887	Similar to bacC: Bacilysin biosynthesis oxidoreductase BacC (Bacillus subtilis (strain 168))	8.10084	8.70719	12.6927	14.8337	84.6854	86.991
HWER_07888	Protein of unknown function	4.52217	4.25663	5.72495	5.31575	3.08359	3.14853
HWER_07889	Similar to 6-hydroxy-D-nicotine oxidase (Arthrobacter oxydans)	0.362211	0.362545	0.639332	0.725608	0	0.250751
HWER_07890	Similar to SPAC17A2.02c: Uncharacterized TLC domain-containing protein C17A2.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	32.8701	32.1541	32.6572	30.404	12.8391	14.9079
HWER_07891	Similar to cct3: T-complex protein 1 subunit gamma (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	56.912	51.9802	56.8768	57.9797	35.6538	45.0418
HWER_07892	Similar to uaY: Positive regulator of purine utilization (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	19.8757	17.5749	12.9224	12.5939	6.81904	9.32889
HWER_07893	Protein of unknown function	0	0	0	0	0	0
HWER_07894	Similar to CPIJ015056: Protein crossbronx homolog (Culex quinquefasciatus)	5.07467	4.57187	3.27737	3.56612	0.356747	1.24576
HWER_07895	Protein of unknown function	0	0	0	0	0	0
HWER_07896	Similar to SNOG_01444: Pentafunctional AROM polypeptide (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	8.8127	8.59167	11.8817	10.566	1.99883	2.44211
HWER_07897	Similar to aroM: Pentafunctional AROM polypeptide (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))	13.8062	21.6295	28.6013	33.7019	147.803	192.817
HWER_07898	Similar to UGDH: UDP-glucose 6-dehydrogenase (Pongo abelii)	33.2145	23.3482	15.0118	17.0081	1.51852	2.16922
HWER_07899	Similar to UDP-GALT1: UDP-galactose transporter 1 (Arabidopsis thaliana)	19.0687	17.3158	8.52417	11.6346	18.6505	18.5787
HWER_07900	Similar to PRS5: Ribose-phosphate pyrophosphokinase 5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	26.6524	21.4548	24.3991	22.7022	63.566	53.1264
HWER_07901	Similar to Rhog: Rho-related GTP-binding protein RhoG (Mus musculus)	20.3053	21.8332	29.7942	27.8519	25.2426	25.8234
HWER_07902	Similar to STL1: Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.616428	0.559461	0.8913	0.963932	5.2702	7.41746
HWER_07903	Similar to vbs: Versicolorin B synthase (Aspergillus parasiticus)	3.81205	4.15966	14.688	17.3711	3.40228	3.95616
HWER_07904	Similar to pcaD: 3-oxoadipate enol-lactonase 1 (Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1))	3.29226	3.12335	1.82257	2.39308	3.4438	3.26683
HWER_07905	Protein of unknown function	1.20314	1.18084	0.925751	0.855805	1.34686	3.12892
HWER_07906	Protein of unknown function	1.62284	1.48052	1.63913	1.61723	5.5169	3.8695
HWER_07907	Similar to YGL114W: Putative oligopeptide transporter YGL114W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	7.59411	7.56366	4.12682	4.70591	2.81162	2.98866
HWER_07908	Similar to Prmt3: Protein arginine N-methyltransferase 3 (Mus musculus)	11.4897	11.846	13.2364	10.9115	26.219	28.3737
HWER_07909	Similar to ubc2: Ubiquitin-conjugating enzyme E2 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	32.0252	34.0994	50.1138	56.0894	52.9119	44.6864
HWER_07910	Similar to ptp4: CTP-dependent diacylglycerol kinase 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	16.6036	13.747	11.2041	12.0118	13.5499	13.2345
HWER_07911	Similar to his3: Histidinol-phosphate aminotransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	35.0333	31.4144	36.6069	31.5071	39.6128	47.827
HWER_07912	Similar to sna41: Cell division control protein 45 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.3992	10.7226	6.74571	6.81151	4.70736	6.30035
HWER_07913	Similar to Mb2247c: Putative hydrolase Mb2247c (Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97))	5.16603	4.69765	4.77567	4.65384	2.59468	4.94587
HWER_07914	Similar to SPBC29A10.12: Coiled-coil domain-containing protein 124 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	45.4676	44.8072	75.3899	72.1186	47.6361	55.3123
HWER_07915	Similar to pap1: AP-1-like transcription factor (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.24982	1.37431	1.64624	1.27182	9.2815	12.4396
HWER_07916	Protein of unknown function	6.25976	7.23423	4.8393	5.65533	7.27691	5.61951
HWER_07917	Similar to Uncharacterized protein C17orf89 homolog (Mus musculus)	88.0694	90.9255	108.331	108.439	352.793	249.802
HWER_07918	Similar to recQ: ATP-dependent DNA helicase RecQ (Escherichia coli (strain K12))	2.25204	2.64098	4.13521	3.48263	3.59113	3.30123
HWER_07919	Protein of unknown function	2.16133	1.74441	3.73892	3.2779	18.5457	16.6712
HWER_07920	Similar to ILS1: Isoleucine--tRNA ligase%2C cytoplasmic (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	34.7171	36.2568	38.1315	39.159	26.5904	38.555
HWER_07921	Similar to USO1: Intracellular protein transport protein USO1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	19.6901	20.2027	25.1798	25.7655	11.5811	15.2824
HWER_07922	Similar to rat1: 5'-3' exoribonuclease 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	16.3791	15.1608	15.7241	15.2281	5.71813	7.5753
HWER_07923	Similar to SPAC10F6.17c: Protein phosphatase 2C homolog C10F6.17c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	21.223	23.0331	27.1583	27.0896	10.233	12.371
HWER_07924	Similar to galA: Probable arabinogalactan endo-beta-1%2C4-galactanase A (Aspergillus tubingensis)	1.21616	1.31251	1.35651	1.52902	1.78718	0.339154
HWER_07925	Similar to NUDT1: Nudix hydrolase 1 (Arabidopsis thaliana)	11.4873	11.8222	7.50583	7.29801	11.4717	10.7816
HWER_07926	Protein of unknown function	2.64746	2.85167	2.02369	1.79301	1.82315	0.542201
HWER_07927	Similar to mirB: Siderophore iron transporter mirB (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	0.559054	1.03499	7.31464	6.10318	7.74645	12.9348
HWER_07928	Similar to SPBC543.05c: Putative transporter C543.05c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	6.08589	5.87041	7.61289	7.05587	8.98555	9.47019
HWER_07929	Protein of unknown function	1.95094	0.561012	1.1963	1.93953	0	0
HWER_07930	Similar to BCG_1434: Glycolipid sulfotransferase BCG_1434 (Mycobacterium bovis (strain BCG / Pasteur 1173P2))	0.387554	0.179429	0.481968	0.407114	0	0
HWER_07931	Protein of unknown function	1.33863	1.14426	1.06362	1.21213	1.22998	1.07156
HWER_07932	Similar to PCA1: P-type cation-transporting ATPase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.313767	0.313414	0.313195	0.294898	0.279927	0.41804
HWER_07933	Protein of unknown function	18.4695	17.065	10.6415	9.1285	7.62674	5.37745
HWER_07934	Protein of unknown function	7.91644	7.56912	6.68304	6.97263	9.57021	10.7663
HWER_07935	Similar to ezh2-a: Histone-lysine N-methyltransferase EZH2 (Xenopus laevis)	1.26963	1.4328	1.73023	1.59207	0.956763	0.924804
HWER_07936	Similar to cyb5r4: Cytochrome b5 reductase 4 (Danio rerio)	12.8317	12.5817	17.8877	15.6565	6.84872	4.96771
HWER_07937	Similar to spc7: Kinetochore protein spc7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	15.9297	16.6254	13.3499	13.886	28.1084	27.11
HWER_07938	Protein of unknown function	70.8981	62.7355	59.5904	55.7134	58.8706	52.1047
HWER_07939	Similar to rps11a: 40S ribosomal protein S11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1189.1	1233.17	1179.06	1207.61	3177.98	2679.18
HWER_07940	Similar to YIL156W-B: Uncharacterized protein YIL156W-B (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	45.704	51.4406	71.0012	76.4262	57.0002	62.118
HWER_07941	Similar to pkiA: Pyruvate kinase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	72.8757	75.2025	98.1524	108.469	58.9287	77.9107
HWER_07942	Protein of unknown function	4.40358	4.76223	7.736	6.951	7.49973	6.92424
HWER_07943	Similar to FAB1: 1-phosphatidylinositol 3-phosphate 5-kinase FAB1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.38718	2.87148	2.84456	2.76305	3.31218	3.26272
HWER_07944	Similar to nbn: Nibrin (Danio rerio)	5.85746	5.73733	6.54374	6.03789	2.25154	2.56534
HWER_07945	Similar to THYN1: Thymocyte nuclear protein 1 (Homo sapiens)	23.3634	22.806	19.7158	22.1134	31.4843	23.0602
HWER_07946	Protein of unknown function	5.99976	5.09846	5.22106	5.43532	1.70608	2.74504
HWER_07947	Similar to Dars2: Aspartate--tRNA ligase%2C mitochondrial (Mus musculus)	13.3059	14.7288	14.2202	13.2723	6.30088	9.19322
HWER_07948	Similar to SPBC19F8.03c: ENTH domain-containing protein C19F8.03c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.3036	18.1373	15.36	13.5987	9.37915	9.3346
HWER_07949	Similar to abhd12: Monoacylglycerol lipase ABHD12 (Danio rerio)	6.9311	5.53256	8.93039	8.21435	7.37468	5.97697
HWER_07950	Protein of unknown function	7.01558	6.09045	8.94684	6.90197	4.83178	6.9498
HWER_07951	Similar to rpmJ: 50S ribosomal protein L36 (Myxococcus xanthus (strain DK 1622))	50.0964	48.1913	59.4261	53.3693	53.9964	34.6416
HWER_07952	Similar to fnx2: Vacuolar membrane amino acid uptake transporter fnx2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.8268	10.9028	11.8477	11.8788	3.78663	4.81489
HWER_07953	Protein of unknown function	17.3292	17.468	26.5518	26.795	17.0982	18.6006
HWER_07954	Similar to ILV1: Threonine dehydratase%2C mitochondrial (Blastobotrys adeninivorans)	34.7321	33.3701	28.3627	27.9581	38.9246	43.3884
HWER_07955	Similar to rcf1: Respiratory supercomplex factor 1%2C mitochondrial (Botryotinia fuckeliana (strain B05.10))	31.0478	31.0664	30.0894	31.221	61.373	50.2217
HWER_07956	Similar to mug40: DNA polymerase kappa (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.55523	10.7855	11.7041	11.6316	8.18089	12.4285
HWER_07957	Protein of unknown function	8.10586	8.21747	5.33287	5.43574	4.04508	4.50127
HWER_07958	Similar to Serhl: Serine hydrolase-like protein (Mus musculus)	4.05667	5.02199	8.60089	7.31606	4.19476	6.55668
HWER_07959	Protein of unknown function	1.33195	1.09241	2.20479	2.26107	4.48432	9.4143
HWER_07960	Similar to Hao1: Hydroxyacid oxidase 1 (Mus musculus)	63.1059	57.473	49.9305	50.6003	33.8529	46.3133
HWER_07961	Similar to utp4: U3 small nucleolar RNA-associated protein 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.66908	10.0296	19.4525	18.8195	34.5867	28.3832
HWER_07962	Protein of unknown function	42.1644	45.1871	45.9013	44.4446	66.1462	60.4184
HWER_07963	Similar to pun1: SUR7 family protein pun1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	43.071	47.6347	30.1203	39.3448	42.8266	53.1565
HWER_07964	Similar to PNG1: Protein PNG1 (Gibberella moniliformis)	30.1024	30.4175	34.7574	39.2612	207.911	143.738
HWER_07965	Similar to SPBC1306.02: Uncharacterized WD repeat-containing protein C1306.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.35061	2.89107	4.19861	3.62714	4.24556	3.86563
HWER_07966	Similar to SPBC17D11.08: Uncharacterized WD repeat-containing protein C17D11.08 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	24.674	22.7754	21.7386	20.4066	31.9036	32.505
HWER_07967	Protein of unknown function	2.46882	2.78396	3.75425	3.80884	2.16148	2.73642
HWER_07968	Protein of unknown function	192.153	190.991	313.789	283.159	459.077	469.048
HWER_07969	Similar to cox10: Protoheme IX farnesyltransferase%2C mitochondrial (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	65.5443	62.2049	63.1517	67.2676	28.7212	41.772
HWER_07970	Similar to SPAC31G5.19: Uncharacterized AAA domain-containing protein C31G5.19 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.67959	6.27057	8.60575	8.36431	7.71774	7.88885
HWER_07971	Similar to SPBC776.05: Uncharacterized membrane protein C776.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.59828	4.88492	4.28046	3.63404	2.495	2.50068
HWER_07972	Similar to psm1: Structural maintenance of chromosomes protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	15.4796	16.1082	10.8999	11.8168	11.8589	12.7747
HWER_07973	Similar to NNF1: Kinetochore-associated protein NNF1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	42.0433	43.1552	37.0546	38.4953	237.455	180.492
HWER_07974	Similar to SPCC31H12.03c: Uncharacterized protein C31H12.03c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	32.2342	29.5017	20.3122	21.2625	27.0636	32.8834
HWER_07975	Similar to acsf3: Acyl-CoA synthetase family member 3%2C mitochondrial (Xenopus laevis)	3.86044	4.24568	5.09699	4.47709	6.22038	6.10624
HWER_07976	Similar to Acox1: Peroxisomal acyl-coenzyme A oxidase 1 (Rattus norvegicus)	0.855556	1.11477	1.05427	1.22505	0.807419	1.84694
HWER_07977	Similar to caiD: Carnitinyl-CoA dehydratase (Proteus sp. (strain LE138))	2.74789	3.43557	5.03805	4.81541	3.47575	3.22905
HWER_07978	Similar to ftmP450-2: Fumitremorgin C synthase (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))	1.68621	1.776	3.70993	3.097	8.28314	6.06604
HWER_07979	Similar to BRPF1: Peregrin (Homo sapiens)	8.95153	9.10839	6.5751	6.38857	2.3372	4.33395
HWER_07980	Similar to CG17119: Cystinosin homolog (Drosophila melanogaster)	8.57941	9.10417	10.2365	9.80745	24.9349	20.8764
HWER_07981	Similar to PHOT2: Phototropin-2 (Oryza sativa subsp. japonica)	22.1668	20.1556	9.48545	9.41356	1.73358	1.55385
HWER_07982	Similar to trmI: tRNA (adenine(58)-N(1))-methyltransferase TrmI (Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579))	25.7768	33.9214	38.3759	37.9771	53.7255	34.8022
HWER_07983	Similar to DCR2: Phosphatase DCR2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	32.2157	35.6138	26.8305	24.7129	18.3298	25.2571
HWER_07984	Similar to MNR1: (+)-neomenthol dehydrogenase (Capsicum annuum)	60.4865	81.0461	172.032	164.783	371.96	307.759
HWER_07985	Similar to AFUA_1G04970: Patatin-like phospholipase domain-containing protein AFUA_1G04970 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	16.2586	16.249	6.12779	5.97745	3.1714	5.18157
HWER_07986	Similar to pgp1: tRNA N6-adenosine threonylcarbamoyltransferase%2C mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	8.25082	7.48483	6.03812	5.4018	3.01953	1.99788
HWER_07987	Similar to Uncharacterized 28.5 kDa protein in 7S RNA 5'region (Methanothermus fervidus)	9.00639	8.17547	8.5133	8.03815	2.86667	3.20122
HWER_07988	Protein of unknown function	0.657926	0.823502	0.538707	0.402098	0	0
HWER_07989	Similar to oxnad1: Oxidoreductase NAD-binding domain-containing protein 1 (Xenopus tropicalis)	19.0613	15.6393	9.17954	9.57016	14.0863	16.3756
HWER_07990	Protein of unknown function	2.29751	2.56467	3.39464	2.33001	14.0192	8.15248
HWER_07991	Protein of unknown function	2.02697	2.15389	3.75824	3.98727	0.76091	0.915661
HWER_07992	Similar to ubp3: Probable ubiquitin carboxyl-terminal hydrolase 3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	25.6384	21.324	29.8119	23.5448	23.8046	20.4792
HWER_07993	Similar to sin1: Stress-activated map kinase-interacting protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	12.1761	11.4168	8.68734	7.48742	4.916	3.9727
HWER_07994	Similar to rpl37: 60S ribosomal protein L37 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	331.339	301.321	320.46	331.752	732.698	573.938
HWER_07995	Protein of unknown function	0.527985	0.761721	0.948065	0.806386	4.03074	2.36358
